Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_13-47-17,46.73,15,1.4623232668004809,49.682783226498,MC1-06,7.102190645402203,10.61053842086926
