Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_17-48-06,46.15,15,1.4322292117512925,50.7831258863979,MC1-06,6.379758140522252,10.920448980486842
