Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_20-14-07,45.92,15,1.4672235516369339,52.47107900139115,MC1-06,8.282186257813093,11.152029158880326
