Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-19_10-41-50,86.63,15,1.5256311559920888,53.895429468036646,MC1-01B,6.2916276059340515,15.905645968110715
