Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_04-31-22,46.6,15,1.3998755580078175,51.315012992440586,MC1-06,7.802167354996688,10.221079278142291
