Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-19_21-12-35,86.81,15,1.4888412296107685,57.59923065242699,MC1-01B,5.167075650846276,15.771942163819658
