Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_08-59-19,46.39,15,1.4522851190017516,50.74094640690815,MC1-06,6.490549507706221,11.132659748904228
