Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-19_22-43-03,85.63,15,1.1602604917003576,53.81849471073543,MC1-01B,7.901086975822405,15.726213605754836
