Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_12-57-45,46.87,15,1.4544948343839021,52.145639164227156,MC1-06,7.814626024024509,10.847478687558016
