Timestamp,Duracion_Minutos,Epocas_Completadas,Best_Val_Loss,Best_Val_Acc,Test_Target_Domain,Test_Loss,Test_Accuracy_Percent
2026-08-12_02-07-33,42.42,15,2.149526681526388,40.08172757860765,MC1-06,20.477864365156428,10.481896301782717
